SURVEY_YEAR,NAME,MEASURE_NAME,COL_START_DATE,COL_END_DATE,RATE,TOTAL,MEASURE_DESCRIPTION,time,CYCLE,state
2024,New York,EVICTFOR,"May 28, 2024","June 24, 2024",25.8,285913,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,06,36
2024,New York,EXPENSE,"May 28, 2024","June 24, 2024",34.4,4359760,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,06,36
2024,New York,FOODFORCHLD1,"May 28, 2024","June 24, 2024",53.3,2318735,Adults in households where children currently receive food assistance,2024,06,36
2024,New York,FOODSCARCE,"May 28, 2024","June 24, 2024",12.1,1525249,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,06,36
2024,New York,GASIMPACT,"May 28, 2024","June 24, 2024",45.2,5321822,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,06,36
2024,New York,LONELY,"May 28, 2024","June 24, 2024",41.0,5328812,"Adults who reported feeling lonely sometimes, usually, or always.",2024,06,36
2024,New York,LONGCOVID_1,"May 28, 2024","June 24, 2024",25.3,1814399,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,06,36
2024,New York,PRICEINCR,"May 28, 2024","June 24, 2024",82.3,10528302,Adults who think prices have increased in the area where they live and shop in the last two months,2024,06,36
2024,New York,PRICEWORRY,"May 28, 2024","June 24, 2024",76.2,9643861,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,06,36
2024,North Carolina,DISPLACED,"May 28, 2024","June 24, 2024",0.7,51586,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,06,37
2024,North Carolina,DISPLACEDTIME,"May 28, 2024","June 24, 2024",81.0,38272,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,06,37
2024,North Carolina,EMOTIONAL,"May 28, 2024","June 24, 2024",83.0,6265774,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,06,37
2024,North Carolina,ENERGYBILL,"May 28, 2024","June 24, 2024",22.2,1593524,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,06,37
2024,North Carolina,EVICTFOR,"May 28, 2024","June 24, 2024",37.3,160892,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,06,37
2024,North Carolina,EXPENSE,"May 28, 2024","June 24, 2024",34.5,2536434,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,06,37
2024,North Carolina,FOODFORCHLD1,"May 28, 2024","June 24, 2024",42.5,1026055,Adults in households where children currently receive food assistance,2024,06,37
2024,North Carolina,FOODSCARCE,"May 28, 2024","June 24, 2024",9.8,717798,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,06,37
2024,North Carolina,GASIMPACT,"May 28, 2024","June 24, 2024",51.9,3695327,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,06,37
2024,North Carolina,LONELY,"May 28, 2024","June 24, 2024",39.1,2943442,"Adults who reported feeling lonely sometimes, usually, or always.",2024,06,37
2024,North Carolina,LONGCOVID_1,"May 28, 2024","June 24, 2024",33.0,1298128,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,06,37
2024,North Carolina,PRICEINCR,"May 28, 2024","June 24, 2024",84.7,6272175,Adults who think prices have increased in the area where they live and shop in the last two months,2024,06,37
2024,North Carolina,PRICEWORRY,"May 28, 2024","June 24, 2024",77.4,5720016,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,06,37
2024,North Dakota,DISPLACED,"May 28, 2024","June 24, 2024",,,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,06,38
2024,North Dakota,DISPLACEDTIME,"May 28, 2024","June 24, 2024",,,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,06,38
2024,North Dakota,EMOTIONAL,"May 28, 2024","June 24, 2024",81.4,435591,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,06,38
2024,North Dakota,ENERGYBILL,"May 28, 2024","June 24, 2024",25.9,135959,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,06,38
2024,North Dakota,EVICTFOR,"May 28, 2024","June 24, 2024",57.2,13876,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,06,38
2024,North Dakota,EXPENSE,"May 28, 2024","June 24, 2024",37.5,199069,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,06,38
2024,North Dakota,FOODFORCHLD1,"May 28, 2024","June 24, 2024",28.6,53674,Adults in households where children currently receive food assistance,2024,06,38
2024,North Dakota,FOODSCARCE,"May 28, 2024","June 24, 2024",9.4,49984,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,06,38
2024,North Dakota,GASIMPACT,"May 28, 2024","June 24, 2024",47.9,248712,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,06,38
2024,North Dakota,LONELY,"May 28, 2024","June 24, 2024",41.9,223843,"Adults who reported feeling lonely sometimes, usually, or always.",2024,06,38
2024,North Dakota,LONGCOVID_1,"May 28, 2024","June 24, 2024",33.8,101210,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,06,38
2024,North Dakota,PRICEINCR,"May 28, 2024","June 24, 2024",81.4,432021,Adults who think prices have increased in the area where they live and shop in the last two months,2024,06,38
2024,North Dakota,PRICEWORRY,"May 28, 2024","June 24, 2024",74.3,392958,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,06,38
2024,Ohio,DISPLACED,"May 28, 2024","June 24, 2024",0.7,49690,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,06,39
2024,Ohio,DISPLACEDTIME,"May 28, 2024","June 24, 2024",53.0,23554,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,06,39
2024,Ohio,EMOTIONAL,"May 28, 2024","June 24, 2024",80.4,6415032,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,06,39
2024,Ohio,ENERGYBILL,"May 28, 2024","June 24, 2024",25.2,1833728,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,06,39
2024,Ohio,EVICTFOR,"May 28, 2024","June 24, 2024",42.6,165005,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,06,39
2024,Ohio,EXPENSE,"May 28, 2024","June 24, 2024",36.1,2794428,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,06,39
2024,Ohio,FOODFORCHLD1,"May 28, 2024","June 24, 2024",31.0,836727,Adults in households where children currently receive food assistance,2024,06,39
2024,Ohio,FOODSCARCE,"May 28, 2024","June 24, 2024",10.8,830756,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,06,39
2024,Ohio,GASIMPACT,"May 28, 2024","June 24, 2024",52.2,3776635,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,06,39
2024,Ohio,LONELY,"May 28, 2024","June 24, 2024",41.2,3291518,"Adults who reported feeling lonely sometimes, usually, or always.",2024,06,39
2024,Ohio,LONGCOVID_1,"May 28, 2024","June 24, 2024",32.2,1277649,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,06,39
2024,Ohio,PRICEINCR,"May 28, 2024","June 24, 2024",84.1,6584584,Adults who think prices have increased in the area where they live and shop in the last two months,2024,06,39
2024,Ohio,PRICEWORRY,"May 28, 2024","June 24, 2024",78.5,6077684,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,06,39
2024,Oklahoma,DISPLACED,"May 28, 2024","June 24, 2024",2.9,73050,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,06,40
2024,Oklahoma,DISPLACEDTIME,"May 28, 2024","June 24, 2024",17.8,13005,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,06,40
2024,Oklahoma,EMOTIONAL,"May 28, 2024","June 24, 2024",78.7,2126037,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,06,40
2024,Oklahoma,ENERGYBILL,"May 28, 2024","June 24, 2024",25.3,626262,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,06,40
2024,Oklahoma,EVICTFOR,"May 28, 2024","June 24, 2024",38.2,59324,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,06,40
2024,Oklahoma,EXPENSE,"May 28, 2024","June 24, 2024",44.4,1160046,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,06,40
2024,Oklahoma,FOODFORCHLD1,"May 28, 2024","June 24, 2024",39.5,397385,Adults in households where children currently receive food assistance,2024,06,40
2024,Oklahoma,FOODSCARCE,"May 28, 2024","June 24, 2024",14.0,365342,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,06,40
2024,Oklahoma,GASIMPACT,"May 28, 2024","June 24, 2024",57.7,1413679,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,06,40
2024,Oklahoma,LONELY,"May 28, 2024","June 24, 2024",45.0,1215913,"Adults who reported feeling lonely sometimes, usually, or always.",2024,06,40
2024,Oklahoma,LONGCOVID_1,"May 28, 2024","June 24, 2024",40.1,558024,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,06,40
2024,Oklahoma,PRICEINCR,"May 28, 2024","June 24, 2024",86.3,2293937,Adults who think prices have increased in the area where they live and shop in the last two months,2024,06,40
2024,Oklahoma,PRICEWORRY,"May 28, 2024","June 24, 2024",88.5,2331501,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,06,40
2024,Oregon,DISPLACED,"May 28, 2024","June 24, 2024",2.1,63911,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,06,41
2024,Oregon,DISPLACEDTIME,"May 28, 2024","June 24, 2024",56.6,34741,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,06,41
2024,Oregon,EMOTIONAL,"May 28, 2024","June 24, 2024",82.1,2489769,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,06,41
2024,Oregon,ENERGYBILL,"May 28, 2024","June 24, 2024",22.2,651453,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,06,41
2024,Oregon,EVICTFOR,"May 28, 2024","June 24, 2024",32.2,35648,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,06,41
2024,Oregon,EXPENSE,"May 28, 2024","June 24, 2024",31.4,944507,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,06,41
2024,Oregon,FOODFORCHLD1,"May 28, 2024","June 24, 2024",46.9,438387,Adults in households where children currently receive food assistance,2024,06,41
2024,Oregon,FOODSCARCE,"May 28, 2024","June 24, 2024",10.4,312685,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,06,41
2024,Oregon,GASIMPACT,"May 28, 2024","June 24, 2024",52.3,1530360,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,06,41
2024,Oregon,LONELY,"May 28, 2024","June 24, 2024",45.9,1392685,"Adults who reported feeling lonely sometimes, usually, or always.",2024,06,41
2024,Oregon,LONGCOVID_1,"May 28, 2024","June 24, 2024",30.8,538352,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,06,41
2024,Oregon,PRICEINCR,"May 28, 2024","June 24, 2024",78.1,2362786,Adults who think prices have increased in the area where they live and shop in the last two months,2024,06,41
2024,Oregon,PRICEWORRY,"May 28, 2024","June 24, 2024",75.2,2276674,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,06,41
