data_type_code,time_slot_id,seasonally_adj,category_code,cell_value,error_data,time,us,series_name,plot_groupings
E_HVR,0,no,RATE,0.1,yes,2021-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2021-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2021-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2021-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,6.8,no,2021-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.2,no,2021-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,5.8,no,2021-Q3,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,5.6,no,2021-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.2,yes,2021-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2021-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2021-Q3,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2021-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,65.6,no,2021-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.3,no,2021-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.5,no,2021-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OCC,0,no,ESTIMATE,126269,no,2021-Q2,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2052,no,2021-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCC,0,no,ESTIMATE,128202,no,2022-Q2,1,Total Occupied housing Units,Total Housing Units
SEASON,0,no,ESTIMATE,3608,no,2022-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,65.4,no,2022-Q1,1,Homeownership Rate,Rates
OCC,0,no,ESTIMATE,127922,no,2022-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,128583,no,2022-Q3,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,129738,no,2022-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2093,no,2022-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2274,no,2022-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2121,no,2022-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2016,no,2022-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6999,no,2022-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7243,no,2022-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7158,no,2022-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6675,no,2022-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3716,no,2022-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3717,no,2022-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3826,no,2022-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3546,no,2022-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,83640,no,2022-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,84353,no,2022-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,84914,no,2022-Q3,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,85448,no,2022-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,2739,no,2022-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,2647,no,2022-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,2830,no,2022-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,2768,no,2022-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,44281,no,2022-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43849,no,2022-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43670,no,2022-Q3,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,44291,no,2022-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,931,no,2022-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1078,no,2022-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,992,no,2022-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,816,no,2022-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,668,no,2022-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,716,no,2022-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,752,no,2022-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,721,no,2022-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,3847,no,2022-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3628,no,2022-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3614,no,2022-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,143105,no,2022-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,143514,no,2022-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,143923,no,2022-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,144332,no,2022-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1189,no,2022-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1252,no,2022-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1211,no,2022-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1113,no,2022-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,15184,no,2022-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,15312,no,2022-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,15340,no,2022-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,14593,no,2022-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,11337,no,2022-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,65.8,no,2022-Q2,1,Homeownership Rate,Rates
YRVAC,0,no,ESTIMATE,11684,no,2022-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,11732,no,2022-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,10980,no,2022-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,66.0,no,2022-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.9,no,2022-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2022-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2022-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2022-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2022-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,0.8,no,2022-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.8,no,2022-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.9,no,2022-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.8,no,2022-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2022-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2022-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2022-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2022-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,5.8,no,2022-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,5.6,no,2022-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.0,no,2022-Q3,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,5.8,no,2022-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.2,yes,2022-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2022-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2022-Q3,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2022-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,65.4,no,2022-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.9,no,2022-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.9,no,2022-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.9,no,2022-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OCC,0,no,ESTIMATE,130386,no,2023-Q3,1,Total Occupied housing Units,Total Housing Units
RENT,0,no,ESTIMATE,3194,no,2023-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
HOR,0,no,RATE,66.0,no,2023-Q1,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2023-Q2,1,Error Homeownership Rate,Error
OCC,0,no,ESTIMATE,129638,no,2023-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,130100,no,2023-Q2,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,131206,no,2023-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2153,no,2023-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2009,no,2023-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2001,no,2023-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,1907,no,2023-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6931,no,2023-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6812,no,2023-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6698,no,2023-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6414,no,2023-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3623,no,2023-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3629,no,2023-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3554,no,2023-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3452,no,2023-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,85506,no,2023-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,85781,no,2023-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,86014,no,2023-Q3,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,86220,no,2023-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3033,no,2023-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3022,no,2023-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3224,no,2023-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,44133,no,2023-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,44320,no,2023-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,44372,no,2023-Q3,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,44985,no,2023-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,877,no,2023-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1020,no,2023-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1018,no,2023-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,783,no,2023-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,665,no,2023-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,651,no,2023-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,732,no,2023-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,757,no,2023-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,3596,no,2023-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3544,no,2023-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3529,no,2023-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3583,no,2023-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,144740,no,2023-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,145149,no,2023-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,145558,no,2023-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,145967,no,2023-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1155,no,2023-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1174,no,2023-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1143,no,2023-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1054,no,2023-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,15102,no,2023-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,15049,no,2023-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,15172,no,2023-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,14761,no,2023-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,11505,no,2023-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,11505,no,2023-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,11642,no,2023-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,11177,no,2023-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,65.9,no,2023-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,66.0,no,2023-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.7,no,2023-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2023-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2023-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2023-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,0.8,no,2023-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.7,no,2023-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.8,no,2023-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.9,no,2023-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2023-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2023-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2023-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2023-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,6.4,no,2023-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.3,no,2023-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.6,no,2023-Q3,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.6,no,2023-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.2,yes,2023-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2023-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2023-Q3,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2023-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,66.0,no,2023-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,66.0,no,2023-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.9,no,2023-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.7,no,2023-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OCC,0,no,ESTIMATE,131092,no,2024-Q1,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2140,no,2024-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6905,no,2024-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3611,no,2024-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,86052,no,2024-Q1,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3189,no,2024-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,45040,no,2024-Q1,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,738,no,2024-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,728,no,2024-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,3723,no,2024-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,146375,no,2024-Q1,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1155,no,2024-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,15283,no,2024-Q1,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,11560,no,2024-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,65.6,no,2024-Q1,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2024-Q1,1,Error Homeownership Rate,Error
HVR,0,no,RATE,0.8,no,2024-Q1,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2024-Q1,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,6.6,no,2024-Q1,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.2,yes,2024-Q1,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,65.6,no,2024-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
